time;type;message
1633647721.151478;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.321s)
1633647721.384136;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.233s)
1633647721.610791;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.227s)
1633647721.837167;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.226s)
1633647722.2796328;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.442s)
1633647722.523989;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.244s)
1633647722.759489;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.236s)
1633647723.000918;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.241s)
1633647723.240324;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.239s)
1633647723.511727;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.271s)
1633647723.7705479;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.259s)
1633647724.0282052;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.258s)
1633647724.278346;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.250s)
1633647724.542748;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.264s)
1633647724.7859972;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.243s)
1633647725.036541;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.251s)
1633647725.2946408;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.258s)
1633647725.619116;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.324s)
1633647725.863038;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.244s)
1633647726.1183412;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.255s)
1633647726.3590558;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.241s)
1633647726.6193101;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.260s)
1633647726.884938;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.266s)
1633647727.142935;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.258s)
1633647727.422465;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.280s)
1633647727.7055402;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.283s)
1633647727.974091;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.269s)
1633647728.2619898;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.288s)
1633647728.545475;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.283s)
1633647728.818851;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.273s)
1633647729.102721;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.284s)
1633647729.3866382;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.284s)
1633647729.6629848;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.276s)
1633647729.9376938;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.275s)
1633647730.21046;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.273s)
1633647730.487683;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.277s)
1633647730.764265;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.277s)
1633647731.039474;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.275s)
1633647731.3117282;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.272s)
1633647731.6616561;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.350s)
1633647732.0571678;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.396s)
1633647732.319402;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.262s)
1633647732.584585;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.265s)
1633647732.8621912;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.278s)
1633647733.226876;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.365s)
1633647733.493993;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.267s)
1633647733.759951;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.266s)
1633647734.02762;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.268s)
1633647734.294899;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.267s)
1633647734.5601869;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.265s)
1633647734.8255308;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.265s)
1633647734.8715541;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: right, Offset: -1.15m/s)
1633647734.871923;WARNING;Removed action set, since vel constraints were broken! (Action Set: right)
1633647735.0825841;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.257s)
1633647735.127532;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: right, Offset: -1.22m/s)
1633647735.127892;WARNING;Removed action set, since vel constraints were broken! (Action Set: right)
1633647736.289265;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 1.207s)
1633647736.554806;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.266s)
1633647736.8300889;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.275s)
1633647737.086091;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.256s)
1633647737.318568;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.232s)
1633647737.561258;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.243s)
1633647737.7939541;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.233s)
1633647738.0286112;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.235s)
1633647738.263735;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.235s)
1633647738.503775;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.240s)
1633647738.735629;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.232s)
1633647738.968205;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.233s)
1633647739.2036119;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.235s)
1633647739.438812;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.235s)
1633647739.6775548;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.239s)
1633647739.717331;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: right, Offset: -0.40m/s)
1633647739.717748;WARNING;Removed action set, since vel constraints were broken! (Action Set: right)
1633647739.9328341;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.255s)
1633647740.159625;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.227s)
1633647740.391135;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.232s)
1633647740.634797;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.244s)
1633647740.885335;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.251s)
1633647741.21825;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.333s)
1633647741.468168;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.250s)
1633647741.718459;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.250s)
1633647741.968292;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.250s)
1633647742.216017;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.248s)
1633647742.474088;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.258s)
1633647742.716063;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.242s)
1633647742.96833;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.252s)
1633647743.2266428;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.258s)
1633647743.482869;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.256s)
1633647743.734976;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.252s)
1633647743.984912;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.250s)
1633647744.235009;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.250s)
1633647744.499348;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.264s)
1633647744.7601721;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.261s)
1633647745.020161;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.260s)
1633647745.27679;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.257s)
1633647745.540731;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.264s)
1633647745.801986;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.261s)
1633647746.0627148;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.261s)
1633647746.323765;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.261s)
1633647746.585578;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.262s)
1633647746.844296;WARNING;Warning: One trajectory generation iteration took more than 0.150s (Actual calculation time: 0.259s)
